사고년도,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
2022,서울특별시 강북구1,서울특별시 강북구 수유동(강북구청사거리 부근),7,7,0,1,6,0,127.0287313,37.64103552
2022,서울특별시 강북구2,서울특별시 강북구 미아동(수유치과의원 부근),7,7,0,1,6,0,127.0242686,37.63133476
2022,서울특별시 강북구3,서울특별시 강북구 수유동(만능카종합공업사 부근),5,6,0,1,4,1,127.0181507,37.63168302
2022,서울특별시 강북구4,서울특별시 강북구 수유동(광산사거리 부근),5,5,0,1,3,1,127.0224095,37.64240549
2022,서울특별시 강북구5,서울특별시 강북구 번동(번동사거리 부근),4,4,0,1,3,0,127.0330974,37.6354755
2022,서울특별시 도봉구1,서울특별시 도봉구 창동(정의여중고교입구교차 부근),4,4,1,1,0,2,127.0360481,37.65125152
2022,서울특별시 도봉구2,서울특별시 도봉구 창동(창동변전소 부근),4,5,0,4,0,1,127.0410834,37.65957432
2022,서울특별시 도봉구3,서울특별시 도봉구 쌍문동(동아운수에너지주유소 부근),4,4,0,1,1,2,127.013283,37.65673004
2022,서울특별시 노원구1,서울특별시 노원구 공릉동(월릉교 부근),8,10,0,3,3,4,127.0729143,37.61688927
2022,서울특별시 노원구2,서울특별시 노원구 중계동(태흥약국 부근),7,7,0,3,3,1,127.0713325,37.6585236
2022,서울특별시 노원구3,서울특별시 노원구 상계동(도봉구노원구 부근),7,9,0,2,5,2,127.0542875,37.65281575
2022,서울특별시 노원구4,서울특별시 노원구 상계동(상계교교차로 부근),6,9,0,2,7,0,127.0523313,37.66169793
2022,서울특별시 노원구5,서울특별시 노원구 공릉동(공릉역사거리 부근),6,6,0,0,6,0,127.0728105,37.62606749
2022,서울특별시 노원구6,서울특별시 노원구 상계동(상계초교앞교차로 부근),5,7,0,3,4,0,127.0652375,37.6589069
2022,서울특별시 노원구7,서울특별시 노원구 중계동(당고개입구오거리 부근),5,5,0,3,2,0,127.0753903,37.6628737
2022,서울특별시 노원구8,서울특별시 노원구 월계동(석계역3번출구 부근),5,6,0,2,3,1,127.0677813,37.61553479
2022,서울특별시 노원구9,서울특별시 노원구 상계동(상계67동주민센터앞교N 부근),5,5,0,2,2,1,127.0675081,37.65485022
2022,서울특별시 노원구10,서울특별시 노원구 중계동(청암고교앞교차로 부근),5,5,0,1,4,0,127.0729527,37.65200271
2022,서울특별시 노원구11,서울특별시 노원구 중계동(노해근린공원앞교차로 부근),5,5,0,1,2,2,127.0695729,37.64943758
2022,서울특별시 노원구12,서울특별시 노원구 공릉동(안성민치과의원 부근),4,4,0,1,2,1,127.0743583,37.62170384
2022,서울특별시 은평구1,서울특별시 은평구 역촌동(역말사거리 부근),6,6,0,5,1,0,126.9152598,37.60578824
2022,서울특별시 은평구2,서울특별시 은평구 역촌동(신사오거리 부근),6,8,0,2,3,3,126.9159273,37.60141433
2022,서울특별시 은평구3,서울특별시 은평구 응암동(서운빌딩 부근),5,5,1,1,3,0,126.9266653,37.602441
2022,서울특별시 은평구4,서울특별시 은평구 응암동(새절역앞교차로 부근),5,7,0,0,7,0,126.9138951,37.59267084
2022,서울특별시 은평구5,서울특별시 은평구 갈현동(구산역앞교차로 부근),4,5,1,0,4,0,126.9171552,37.61182241
2022,서울특별시 서대문구1,서울특별시 서대문구 북가좌동(북가좌오거리 부근),4,4,0,1,2,1,126.9109892,37.5805063
2022,서울특별시 서대문구2,서울특별시 서대문구 북가좌동(고려가정의학과의원 부근),4,4,0,0,1,3,126.9155626,37.58029207
2022,서울특별시 마포구1,서울특별시 마포구 중동(증산지하차도남측 부근),4,4,0,2,2,0,126.9002894,37.57451258
2022,서울특별시 마포구2,서울특별시 마포구 망원동(망원2주민센터 부근),4,5,0,1,3,1,126.905132,37.56223374
2022,서울특별시 마포구3,서울특별시 마포구 합정동(합정역7번출구 부근),4,5,0,0,3,2,126.9135255,37.54880963
2022,서울특별시 양천구1,서울특별시 양천구 신정동(홍익병원앞교차로 부근),7,8,0,1,5,2,126.8640032,37.52979656
2022,서울특별시 양천구2,서울특별시 양천구 신월동(동방APT앞 부근),5,5,0,3,2,0,126.8464822,37.52205493
2022,서울특별시 양천구3,서울특별시 양천구 목동(CBS방송국 부근),5,5,0,2,2,1,126.8744355,37.52763105
2022,서울특별시 양천구4,서울특별시 양천구 신정동(이화빌딩 부근),5,5,0,2,2,1,126.8613439,37.52600527
2022,서울특별시 양천구5,서울특별시 양천구 신월동(강월초교입구교차로 부근),4,4,0,2,1,1,126.8389019,37.51823778
2022,서울특별시 양천구6,서울특별시 양천구 신정동(목동9단지 부근),4,4,0,1,3,0,126.8655771,37.51799402
2022,서울특별시 양천구7,서울특별시 양천구 신월동(신월사거리 부근),4,4,0,1,0,3,126.8286617,37.5357442
2022,서울특별시 양천구8,서울특별시 양천구 신정동(신정동1093 부근),4,4,0,0,3,1,126.858823,37.52190849
2022,서울특별시 양천구9,서울특별시 양천구 신월동(신월IC 부근),3,3,1,2,0,0,126.8343401,37.52684762
2022,서울특별시 양천구10,서울특별시 양천구 신월동(선창빌딩앞 부근),3,3,1,0,2,0,126.8372473,37.52316844
2022,서울특별시 강서구1,서울특별시 강서구 화곡동(동서파크빌라 부근),6,6,0,0,3,3,126.8505414,37.53004747
2022,서울특별시 강서구2,서울특별시 강서구 마곡동(신방화역교차로 부근),5,5,0,3,2,0,126.8168646,37.5679482
2022,서울특별시 강서구3,서울특별시 강서구 화곡동(화곡역사거리 부근),5,5,0,2,3,0,126.8417428,37.54216692
2022,서울특별시 강서구4,서울특별시 강서구 마곡동(진에어앞 부근),4,4,0,1,3,0,126.8301028,37.5592405
2022,서울특별시 강서구5,서울특별시 강서구 마곡동(마곡동727816 부근),4,4,0,1,2,1,126.8271325,37.56320303
2022,서울특별시 구로구1,서울특별시 구로구 신도림동(신정교교차로 부근),6,7,0,1,6,0,126.8814296,37.51612521
2022,서울특별시 구로구2,서울특별시 구로구 구로동(영서중 부근),5,5,0,2,3,0,126.891403,37.4897347
2022,서울특별시 구로구3,서울특별시 구로구 가리봉동(가산동교차로 부근),5,5,0,1,3,1,126.8809263,37.48655283
2022,서울특별시 구로구4,서울특별시 구로구 구로동(구로시장 부근),4,4,1,1,2,0,126.8849148,37.4878624
2022,서울특별시 구로구5,서울특별시 구로구 개봉동(개봉사거리 부근),4,5,0,2,3,0,126.8572527,37.49748057
2022,서울특별시 구로구6,서울특별시 구로구 고척동(구로구광명시 부근),4,4,0,2,2,0,126.8663594,37.49268499
2022,서울특별시 구로구7,서울특별시 구로구 구로동(구로구청구의회앞교차 부근),4,4,0,0,4,0,126.8873094,37.49467769
2022,서울특별시 금천구1,서울특별시 금천구 독산동(평강교회 부근),4,4,0,2,2,0,126.8908403,37.45342678
2022,서울특별시 금천구2,서울특별시 금천구 가산동(구로아파트 부근),4,5,0,1,2,2,126.8890036,37.47678449
2022,서울특별시 영등포구1,서울특별시 영등포구 대림동(우성아파트앞교차로 부근),9,9,0,1,6,2,126.8986557,37.49397058
2022,서울특별시 영등포구2,서울특별시 영등포구 당산동(당산지하차도북측 부근),8,9,0,0,8,1,126.9051801,37.53623915
2022,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림공원교차로 부근),7,7,0,3,3,1,126.90233,37.49148791
2022,서울특별시 영등포구4,서울특별시 영등포구 당산동1가(영등포청과시장앞교차 부근),7,7,0,3,2,2,126.9009831,37.52050461
2022,서울특별시 영등포구5,서울특별시 영등포구 당산동5가(염창교 부근),7,9,0,2,7,0,126.877763,37.5537316
2022,서울특별시 영등포구6,서울특별시 영등포구 여의도동(영등포고가차도 부근),6,7,0,3,4,0,126.9145062,37.52010112
2022,서울특별시 영등포구7,서울특별시 영등포구 당산동3가(영등포구청앞교차로 부근),6,7,0,1,4,2,126.8970879,37.52724204
2022,서울특별시 영등포구8,서울특별시 영등포구 당산동(롯데1급정비공장 부근),6,8,0,0,7,1,126.896402,37.54260319
2022,서울특별시 영등포구9,서울특별시 영등포구 양화동(한강자전거대여소양화 부근),6,6,0,0,5,1,126.892678,37.54398118
2022,서울특별시 영등포구10,서울특별시 영등포구 신길동(신길성락주유소앞교차 부근),5,6,0,3,1,2,126.9024597,37.50409226
2022,서울특별시 영등포구11,서울특별시 영등포구 양평동1가(양남사거리 부근),5,5,0,3,1,1,126.8900421,37.52293013
2022,서울특별시 영등포구12,서울특별시 영등포구 양평동5가(롯데푸드본사 부근),5,6,0,1,5,0,126.890416,37.53677678
2022,서울특별시 영등포구13,서울특별시 영등포구 영등포동7가(영등포경찰서사거리 부근),5,5,0,1,4,0,126.9039771,37.52569
2022,서울특별시 영등포구14,서울특별시 영등포구 영등포동7가(영등포시장역앞교차로 부근),5,5,0,1,3,1,126.9051372,37.52268264
2022,서울특별시 영등포구15,서울특별시 영등포구 양평동(오목교 부근),4,4,0,2,2,0,126.8811612,37.52330298
2022,서울특별시 영등포구16,서울특별시 영등포구 여의도동(여의중고교앞교차로 부근),4,6,0,1,5,0,126.9328856,37.5276594
2022,서울특별시 영등포구17,서울특별시 영등포구 양평동(세종엔까뮤스퀘어 부근),4,5,0,1,3,1,126.8883227,37.54084906
2022,서울특별시 영등포구18,서울특별시 영등포구 여의도동(여의하류IC 부근),4,4,0,1,3,0,126.9102829,37.53085077
2022,서울특별시 영등포구19,서울특별시 영등포구 대림동(도림청구아파트 부근),4,4,0,1,2,1,126.8963583,37.50865806
2022,서울특별시 영등포구20,서울특별시 영등포구 도림동(도림사거리 부근),4,4,0,1,0,3,126.9012687,37.50729368
2022,서울특별시 영등포구21,서울특별시 영등포구 신길동(영신고교입구 부근),3,4,1,0,2,1,126.9081036,37.4971442
2022,서울특별시 동작구1,서울특별시 동작구 신대방동(대림사거리 부근),6,6,0,3,2,1,126.9067608,37.48931902
2022,서울특별시 동작구2,서울특별시 동작구 본동(한강대교남단교차로 부근),6,6,0,2,4,0,126.9556724,37.513628
2022,서울특별시 동작구3,서울특별시 동작구 사당동(이수역앞교차로 부근),5,6,0,3,2,1,126.9821222,37.48528347
2022,서울특별시 동작구4,서울특별시 동작구 노량진동(중앙학원 부근),4,5,0,0,3,2,126.9442612,37.51372449
2022,서울특별시 관악구1,서울특별시 관악구 신림동(강남우신병원 부근),6,6,0,0,6,0,126.9023918,37.48367733
2022,서울특별시 서초구1,서울특별시 서초구 방배동(만남의광장 부근),4,4,0,1,3,0,126.9823346,37.47696616
2022,서울특별시 강남구1,서울특별시 강남구 자곡동(자곡사거리 부근),4,5,0,2,3,0,127.1070416,37.47559261
2022,서울특별시 강남구2,서울특별시 강남구 삼성동(강남운전면허시험장 부근),4,4,0,2,2,0,127.0680991,37.50951912
2022,서울특별시 강남구3,서울특별시 강남구 수서동(수서역앞교차로 부근),4,4,0,2,1,1,127.1015749,37.48701261
2022,서울특별시 강남구4,서울특별시 강남구 압구정동(동호대교JC 부근),4,7,0,1,6,0,127.0239586,37.53189771
2022,서울특별시 강남구5,서울특별시 강남구 대치동(우석빌딩 부근),4,4,0,1,2,1,127.0600077,37.50009709
2022,서울특별시 송파구1,서울특별시 송파구 거여동(거여동사거리 부근),9,11,0,2,6,3,127.1401329,37.49652094
2022,서울특별시 송파구2,서울특별시 송파구 삼전동(삼전사거리 부근),7,7,0,3,3,1,127.0884774,37.50414028
2022,서울특별시 송파구3,서울특별시 송파구 방이동(둔촌사거리 부근),7,9,0,2,7,0,127.1342985,37.52190196
2022,서울특별시 송파구4,서울특별시 송파구 잠실동(잠실새내역교차로 부근),7,8,0,2,4,2,127.0843441,37.51169661
2022,서울특별시 송파구5,서울특별시 송파구 가락동(경찰병원앞교차로 부근),7,8,0,1,4,3,127.12309,37.49485871
2022,서울특별시 송파구6,서울특별시 송파구 신천동(잠실대교남측 부근),7,7,0,1,4,2,127.0991744,37.51498273
2022,서울특별시 송파구7,서울특별시 송파구 잠실동(석촌호수서호사거리 부근),6,6,1,2,2,1,127.0997061,37.50682882
2022,서울특별시 송파구8,서울특별시 송파구 잠실동(잠실여름파출소 부근),6,6,0,4,1,1,127.0803509,37.51842587
2022,서울특별시 송파구9,서울특별시 송파구 방이동(잠실진주아파트앞교차 부근),6,6,0,3,3,0,127.1088782,37.51595538
2022,서울특별시 송파구10,서울특별시 송파구 석촌동(석촌역사거리 부근),6,6,0,3,3,0,127.107258,37.50488491
2022,서울특별시 송파구11,서울특별시 송파구 석촌동(배명사거리 부근),6,6,0,2,3,1,127.0971408,37.50268403
2022,서울특별시 송파구12,서울특별시 송파구 석촌동(동산교회 부근),6,6,0,2,1,3,127.1041522,37.49949514
2022,서울특별시 송파구13,서울특별시 송파구 잠실동(잠전초교입구 부근),6,7,0,1,4,2,127.0839124,37.50618943
2022,서울특별시 송파구14,서울특별시 송파구 신천동(잠실대교JC 부근),6,8,0,1,3,4,127.1005028,37.52263074
2022,서울특별시 송파구15,서울특별시 송파구 송파동(신도빌딩 부근),5,5,1,1,2,1,127.1103341,37.50798947
2022,서울특별시 송파구16,서울특별시 송파구 송파동(가락시장 부근),5,6,0,3,3,0,127.1135528,37.49865524
2022,서울특별시 송파구17,서울특별시 송파구 삼전동(잠실학원사거리 부근),5,7,0,2,5,0,127.0905995,37.507911
2022,서울특별시 송파구18,서울특별시 송파구 잠실동(잠실대교JC 부근),5,6,0,2,2,2,127.0870217,37.51870384
2022,서울특별시 송파구19,서울특별시 송파구 송파동(방이동고분군앞교차로 부근),5,5,0,1,4,0,127.1158689,37.50661914
2022,서울특별시 송파구20,서울특별시 송파구 가락동(가락시장역앞교차로 부근),5,5,0,1,3,1,127.1186221,37.49293129
2022,서울특별시 송파구21,서울특별시 송파구 가락동(탄천교앞교차로 부근),4,4,1,1,0,2,127.104849,37.49462209
2022,서울특별시 송파구22,서울특별시 송파구 잠실동(잠실3사거리 부근),4,4,0,3,0,1,127.0929125,37.51161727
2022,서울특별시 송파구23,서울특별시 송파구 가락동(가락시장입구교차로 부근),4,4,0,2,2,0,127.1091636,37.49550536
2022,서울특별시 송파구24,서울특별시 송파구 잠실동(청담IC 부근),4,4,0,2,1,1,127.0721034,37.5196289
2022,서울특별시 송파구25,서울특별시 송파구 석촌동(송파사거리 부근),4,9,0,1,6,2,127.1104285,37.50174134
2022,서울특별시 송파구26,서울특별시 송파구 잠실동(탄천2교앞교차로 부근),4,4,0,0,4,0,127.077198,37.50518946
2022,서울특별시 송파구27,서울특별시 송파구 오금동(송파경찰서앞교차로 부근),4,4,0,0,3,1,127.1280642,37.50135853
2022,서울특별시 강동구1,서울특별시 강동구 천호동(천호사거리 부근),7,7,0,2,2,3,127.1239853,37.53982979
2022,서울특별시 강동구2,서울특별시 강동구 천호동(광나루안내센터앞 부근),5,7,0,2,5,0,127.1208692,37.54844448
2022,서울특별시 강동구3,서울특별시 강동구 길동(천동초교 부근),4,4,0,2,2,0,127.1384192,37.54125507
2022,서울특별시 강동구4,서울특별시 강동구 천호동(천일초교교차로 부근),4,4,0,2,2,0,127.1314775,37.54322831
2022,서울특별시 강동구5,서울특별시 강동구 성내동(영파여중고앞교차로 부근),4,4,0,1,3,0,127.1216068,37.53421057
2022,서울특별시 강동구6,서울특별시 강동구 성내동(길동시장 부근),4,4,0,1,2,1,127.1360659,37.53312932
2022,부산광역시 중구1,부산광역시 중구 남포동6가(자갈치교차로 부근),4,4,0,2,1,1,129.0254995,35.09740846
2022,부산광역시 부산진구1,부산광역시 부산진구 부전동(삼전교차로 부근),7,7,0,4,3,0,129.0643459,35.16443348
2022,부산광역시 부산진구2,부산광역시 부산진구 부전동(부암역4번출구 부근),4,5,0,1,4,0,129.0503061,35.1576389
2022,부산광역시 동래구1,부산광역시 동래구 온천동(온천입구교차로 부근),4,4,0,2,1,1,129.0728657,35.20779178
2022,부산광역시 해운대구1,부산광역시 해운대구 우동(우동1428 부근),4,4,0,3,1,0,129.1386774,35.16292923
2022,부산광역시 사하구1,부산광역시 사하구 하단동(을숙도휴게소앞 부근),7,7,0,5,2,0,128.9463999,35.10807751
2022,부산광역시 금정구1,부산광역시 금정구 장전동(소정천삼거리 부근),4,4,0,2,2,0,129.087106,35.22259133
2022,부산광역시 연제구1,부산광역시 연제구 연산동(과정삼거리 부근),5,5,0,1,1,3,129.0893859,35.1918801
2022,부산광역시 연제구2,부산광역시 연제구 연산동(한일레포츠 부근),3,3,1,1,1,0,129.0877256,35.18137503
2022,부산광역시 수영구1,부산광역시 수영구 광안동(광안동205 부근),5,5,0,1,2,2,129.1173456,35.15294003
2022,부산광역시 사상구1,부산광역시 사상구 괘법동(NH농협은행사상지점 부근),4,4,0,2,1,1,128.9835573,35.16741152
2022,대구광역시 중구1,대구광역시 중구 수동(서성네거리 부근),4,4,0,1,1,2,128.5871418,35.87002339
2022,대구광역시 동구1,대구광역시 동구 불로동(불로동3841 부근),7,7,0,2,5,0,128.6411659,35.91269938
2022,대구광역시 동구2,대구광역시 동구 율하동(안심주공네거리 부근),6,6,1,2,2,1,128.7016652,35.86699799
2022,대구광역시 동구3,대구광역시 동구 신암동(불꽃교회 부근),6,6,0,0,5,1,128.6369506,35.88604364
2022,대구광역시 동구4,대구광역시 동구 신암동(신암동367 부근),5,5,0,3,2,0,128.6154156,35.87908721
2022,대구광역시 동구5,대구광역시 동구 방촌동(방촌동8554 부근),4,5,1,2,1,1,128.6702015,35.88073644
2022,대구광역시 동구6,대구광역시 동구 신암동(우리은행신암동지점 부근),4,4,0,3,1,0,128.6172223,35.88191663
2022,대구광역시 서구1,대구광역시 서구 원대동1가(원대네거리2 부근),6,6,0,1,4,1,128.5728661,35.88394934
2022,대구광역시 서구2,대구광역시 서구 내당동(내당동12901 부근),6,6,0,0,5,1,128.5512541,35.85582372
2022,대구광역시 서구3,대구광역시 서구 원대동2가(고성네거리 부근),5,5,1,2,1,1,128.5818392,35.88498671
2022,대구광역시 서구4,대구광역시 서구 평리동(대구축산농협평리지점 부근),5,5,0,2,3,0,128.5596229,35.87932641
2022,대구광역시 서구5,대구광역시 서구 비산동(만평네거리 부근),5,5,0,0,4,1,128.5614915,35.89009712
2022,대구광역시 서구6,대구광역시 서구 평리동(남평리네거리 부근),5,5,0,0,4,1,128.5560791,35.86478182
2022,대구광역시 서구7,대구광역시 서구 원대동3가(원대오거리 부근),4,4,0,3,1,0,128.5760237,35.88734425
2022,대구광역시 서구8,대구광역시 서구 비산동(비산네거리 부근),4,4,0,2,0,2,128.5716862,35.87212859
2022,대구광역시 서구9,대구광역시 서구 내당동(중리동730 부근),4,4,0,1,2,1,128.5479919,35.86197865
2022,대구광역시 서구10,대구광역시 서구 내당동(새길시장입구 부근),4,4,0,0,2,2,128.5694011,35.86446763
2022,대구광역시 남구1,대구광역시 남구 이천동(이천동우편물취급국 부근),4,4,0,2,2,0,128.6042306,35.84741049
2022,대구광역시 남구2,대구광역시 남구 대명동(대명동3057 부근),4,4,0,1,3,0,128.5633074,35.84441677
2022,대구광역시 남구3,대구광역시 남구 봉덕동(영대병원네거리 부근),4,4,0,0,4,0,128.5906725,35.84548778
2022,대구광역시 남구4,대구광역시 남구 대명동(핸즈커피교대점 부근),4,4,0,0,4,0,128.5907305,35.85513546
2022,대구광역시 북구1,대구광역시 북구 침산동(대웅플러스타운아파트 부근),7,7,0,2,4,1,128.5975954,35.88500333
2022,대구광역시 북구2,대구광역시 북구 태전동(칠곡네거리 부근),6,7,0,2,5,0,128.5484421,35.93307634
2022,대구광역시 북구3,대구광역시 북구 칠성동2가(칠성치안센터 부근),5,5,0,4,1,0,128.6013605,35.87847763
2022,대구광역시 북구4,대구광역시 북구 태전동(칠곡관천초등 부근),5,6,0,2,2,2,128.5529288,35.93221971
2022,대구광역시 북구5,대구광역시 북구 동천동(동천동9602 부근),5,5,0,2,0,3,128.5625333,35.94182001
2022,대구광역시 북구6,대구광역시 북구 노원동3가(공단역1번출구 부근),5,6,0,1,4,1,128.5534042,35.8925755
2022,대구광역시 북구7,대구광역시 북구 읍내동(거동교 부근),5,6,0,1,4,1,128.5538782,35.94677304
2022,대구광역시 북구8,대구광역시 북구 칠성동2가(족발참잘하는집 부근),5,5,0,1,4,0,128.5894153,35.88050058
2022,대구광역시 북구9,대구광역시 북구 칠성동2가(칠성동2가736 부근),4,5,1,0,1,3,128.5947701,35.87613071
2022,대구광역시 북구10,대구광역시 북구 노원동3가(노원네거리 부근),4,4,0,3,1,0,128.579431,35.89921426
2022,대구광역시 북구11,대구광역시 북구 태전동(태전삼거리 부근),4,4,0,3,1,0,128.5470659,35.91907715
2022,대구광역시 북구12,대구광역시 북구 서변동(서변동12825 부근),4,4,0,2,2,0,128.5997148,35.91407719
2022,대구광역시 북구13,대구광역시 북구 칠성동1가(칠성교네거리 부근),4,4,0,2,1,1,128.606306,35.87594522
2022,대구광역시 북구14,대구광역시 북구 태전동(학정로140 부근),4,4,0,2,1,1,128.5509512,35.91856176
2022,대구광역시 북구15,대구광역시 북구 동천동(거동네거리 부근),4,4,0,1,3,0,128.5582988,35.94486792
2022,대구광역시 수성구1,대구광역시 수성구 두산동(대구통닭 부근),7,7,0,1,5,1,128.6196135,35.84029803
2022,대구광역시 수성구2,대구광역시 수성구 범어동(범어네거리 부근),7,7,0,1,4,2,128.6263775,35.86003834
2022,대구광역시 수성구3,대구광역시 수성구 수성동1가(거산투어여행사 부근),6,6,1,2,3,0,128.6124129,35.86018589
2022,대구광역시 수성구4,대구광역시 수성구 수성동3가(수성네거리 부근),6,6,0,1,5,0,128.6178386,35.85984689
2022,대구광역시 수성구5,대구광역시 수성구 중동(중동교 부근),5,5,0,2,2,1,128.608077,35.84132559
2022,대구광역시 수성구6,대구광역시 수성구 범어동(수성구청 부근),5,6,0,1,4,1,128.6309069,35.85897632
2022,대구광역시 수성구7,대구광역시 수성구 범어동(수성구청역교차로 부근),4,4,0,2,2,0,128.6358789,35.85908819
2022,대구광역시 수성구8,대구광역시 수성구 상동(SHALL벨리학원 부근),4,4,0,2,0,2,128.611984,35.83882822
2022,대구광역시 수성구9,대구광역시 수성구 수성동2가(풍경이있는교회 부근),4,4,0,1,3,0,128.613568,35.85613808
2022,대구광역시 수성구10,대구광역시 수성구 두산동(황금네거리 부근),4,4,0,0,3,1,128.6254152,35.83938994
2022,대구광역시 달서구1,대구광역시 달서구 본리동(본리파출소앞교차로 부근),8,8,0,3,4,1,128.536975,35.8425722
2022,대구광역시 달서구2,대구광역시 달서구 진천동(진천남네거리 부근),7,8,1,2,3,2,128.5263515,35.80999917
2022,대구광역시 달서구3,대구광역시 달서구 신당동(신당초등학교앞교차로 부근),6,6,0,2,4,0,128.4941629,35.85118454
2022,대구광역시 달서구4,대구광역시 달서구 대천동(유천동46 부근),5,7,0,1,5,1,128.5161759,35.81802079
2022,대구광역시 달서구5,대구광역시 달서구 용산동(용산네거리 부근),5,6,0,0,5,1,128.5307001,35.84937268
2022,대구광역시 달서구6,대구광역시 달서구 본동(송림백화점 부근),5,5,0,0,4,1,128.5467129,35.83745164
2022,대구광역시 달서구7,대구광역시 달서구 감삼동(감삼네거리 부근),4,4,0,2,2,0,128.5459076,35.85331117
2022,대구광역시 달서구8,대구광역시 달서구 성당동(성당네거리 부근),4,4,0,2,2,0,128.5578454,35.83874545
2022,대구광역시 달성군1,대구광역시 달성군 화원읍(대곡역삼거리 부근),4,5,0,3,2,0,128.5120327,35.80932422
2022,인천광역시 남동구1,인천광역시 남동구 논현동(논고개로3 부근),4,4,0,1,3,0,126.7273005,37.39833915
2022,인천광역시 부평구1,인천광역시 부평구 부평동(대정사거리 부근),4,4,0,2,2,0,126.7299849,37.4942209
2022,인천광역시 부평구2,인천광역시 부평구 청천동(세월천사거리 부근),4,4,0,1,3,0,126.7056688,37.5123699
2022,인천광역시 서구1,인천광역시 서구 청라동(롯데캐슬 부근),7,7,0,3,4,0,126.6496088,37.53066974
2022,인천광역시 서구2,인천광역시 서구 청라동(힐스테이트103동앞 부근),5,5,0,0,5,0,126.6448856,37.53605624
2022,광주광역시 북구1,광주광역시 북구 중흥동(한샘리하우스창조인 부근),4,4,1,2,1,0,126.9146029,35.1616033
2022,광주광역시 북구2,광주광역시 북구 운암동(운암동6721 부근),4,4,0,0,3,1,126.8758041,35.17464366
2022,광주광역시 광산구1,광주광역시 광산구 송정동(한국농아인협회광산지 부근),4,4,0,1,3,0,126.7956377,35.14013788
2022,대전광역시 동구1,대전광역시 동구 홍도동(용전네거리 부근),4,5,0,3,2,0,127.4316732,36.34752209
2022,대전광역시 동구2,대전광역시 동구 원동(원동네거리 부근),4,4,0,2,2,0,127.4348416,36.32790799
2022,대전광역시 동구3,대전광역시 동구 인동(인동네거리 부근),4,5,0,1,4,0,127.4377561,36.32202074
2022,대전광역시 중구1,대전광역시 중구 산성동(산성네거리 부근),6,6,0,3,2,1,127.3860472,36.30323531
2022,대전광역시 중구2,대전광역시 중구 유천동(유천예식장네거리 부근),6,6,0,1,4,1,127.3942242,36.31720294
2022,대전광역시 중구3,대전광역시 중구 중촌동(금성백조아파트 부근),5,5,0,3,2,0,127.4105224,36.34070517
2022,대전광역시 중구4,대전광역시 중구 대흥동(대흥동네거리 부근),4,4,0,0,3,1,127.4280176,36.32495781
2022,대전광역시 서구1,대전광역시 서구 내동(보라이삿짐.개인용달 부근),4,4,0,1,3,0,127.3820167,36.33058847
2022,대전광역시 서구2,대전광역시 서구 월평동(헥소미아에너지스테이 부근),4,4,0,1,3,0,127.3626227,36.35841375
2022,대전광역시 유성구1,대전광역시 유성구 상대동(희망교회 부근),7,7,0,0,6,1,127.3338715,36.34844766
2022,대전광역시 유성구2,대전광역시 유성구 봉명동(유성온천역2번출구 부근),5,5,1,0,4,0,127.3407131,36.35246606
2022,대전광역시 유성구3,대전광역시 유성구 봉명동(삼보들삼거리 부근),4,4,0,1,2,1,127.3536329,36.35708945
2022,대전광역시 대덕구1,대전광역시 대덕구 오정동(금천축산물도매센터 부근),5,5,0,3,2,0,127.4097514,36.35808266
2022,울산광역시 중구1,울산광역시 중구 학성동(학성삼거리 부근),5,5,0,2,3,0,129.3353742,35.55648661
2022,울산광역시 중구2,울산광역시 중구 복산동(MBC사거리 부근),4,4,0,2,2,0,129.3311061,35.56161101
2022,울산광역시 중구3,울산광역시 중구 반구동(체육의다리교차로 부근),4,5,0,0,3,2,129.3458525,35.56045751
2022,울산광역시 중구4,울산광역시 중구 옥교동(옥교동2771 부근),3,4,1,0,3,0,129.3235006,35.55355785
2022,울산광역시 남구1,울산광역시 남구 삼산동(명촌지하차도 부근),4,5,0,1,3,1,129.354707,35.54410945
2022,울산광역시 북구1,울산광역시 북구 진장동(동천교앞교차로 부근),5,6,0,3,2,1,129.3554659,35.56095599
2022,울산광역시 북구2,울산광역시 북구 진장동(효문공단삼거리 부근),5,5,0,1,3,1,129.3677322,35.56118442
2022,경기도 수원시 장안구1,경기도 수원시 장안구 정자동(수원축산농협정자동지 부근),7,7,0,3,4,0,127.0069127,37.29190698
2022,경기도 수원시 장안구2,경기도 수원시 장안구 조원동(종합운동장사거리 부근),5,6,0,0,5,1,127.0136785,37.29740385
2022,경기도 수원시 장안구3,경기도 수원시 장안구 정자동(정자사거리 부근),4,4,0,2,2,0,127.0017375,37.29073525
2022,경기도 수원시 장안구4,경기도 수원시 장안구 정자동(동신초사거리 부근),4,4,0,2,2,0,126.9900218,37.29540403
2022,경기도 수원시 장안구5,경기도 수원시 장안구 정자동(연꽃사거리 부근),4,4,0,2,2,0,126.9955133,37.29644143
2022,경기도 수원시 장안구6,경기도 수원시 장안구 영화동(영화동21011 부근),4,4,0,0,4,0,127.0156103,37.29229615
2022,경기도 수원시 권선구1,경기도 수원시 권선구 권선동(빛사랑순복음교회 부근),8,8,1,5,2,0,127.0176568,37.25036441
